Lineage,Superorder,Orders_Scientific_Name_50MYA,Family.Scientific.Name,Scientific.Name,English.Name,NCBI.taxon.ID,Status,Assembly.ID,Sex.chromosomes.main.haploptype,sex,Accession_num_main_haplotype,RefSeq.annotation.main.haplotype,Accession_nums_other_high_quality_haplotypes,Assembly.tech,Assembly.Size,Num_of_contigs,CITES,Main.project,Second.project,Expected_sex_chromosomes,Hetergametic_Sequenced,Sexual.system,Sex_Chromosome_System_Karyotype,Genotypic,Environmental_SD,Assembled_PAR,Neo_Sex_Chr,Notes,FurtherInvestigation,Tried_KmerApproach,Validated_KmerApproach,PututativeSexChrs_IDed_KmerApproach,NotValidated_Kmer_Reason,DotPlots,Kmer.Notes,Mirror.Plot.comments,Tried_HalfDeep,Validated_HalfDeep,HalfDeep_Super_Sca_.50.,assemblyLevel,collection_date,geo_loc_name,sequencingTech,genomeCoverage,totalNumberOfChromosomes
Birds,GalloAnserformes,Anseriformes,Anatidae,Anser anser,domestic goose,8843,,bAnsAns1,Has Z and W,F,GCA_964211835.1,,GCA_964211785.1,"HiFi, Hifiasm Hi-C phasing","1,313,455,045","1,749",,DToL,,ZW,Y,gonochorous,ZW,female heterogametic,No,,,,,Y,Y,NA,,Anser_anser_dotPlot_kmers_v2.1.pdf,,,Y,Y,SUPER_Z_1.00 | SUPER_W_1.00 | SUPER_38_0.98 | SUPER_32_0.88 | SUPER_33_0.87 | SUPER_30_0.85 | SUPER_29_0.71,Chromosome,7/26/22,United Kingdom,"PacBio,Arima2",56,41
Birds,GalloAnserformes,Anseriformes,Anatidae,Anser brachyrhynchus,pink-footed goose,132585,,bAnsBra1,Has Z and W,F,GCA_964034855.1,,,"HiFi, Hifiasm solo","1,287,337,719","1,852",,DToL,,ZW,Y,gonochorous,ZW,female heterogametic,No,,,,,,,,,,,,Y,,30_100% | 35_100% | Z_98.4% | W_74.5% | 28_70.7%,Chromosome,3/3/22,United Kingdom,"PacBio,Arima2",38,41
Birds,GalloAnserformes,Anseriformes,Anatidae,Aythya ferina,common pochard,219593,,bAytFer1,Has Z and W,F,GCA_964211825.1,,GCA_964211795.1,"HiFi, Hifiasm Hi-C phasing","1,252,319,576","1,336",,DToL,,ZW,Y,gonochorous,ZW,female heterogametic,No,,,,,,,,,,,,Y,Y,SUPER_Z_1.00 | SUPER_W_0.99 | SUPER_34_0.73 | SUPER_31_0.53,Chromosome,9/9/21,United Kingdom,"PacBio,Arima2",122,41
Birds,GalloAnserformes,Anseriformes,Anatidae,Aythya marila,greater scaup,189534,,bAytMar2,Has Z and W,F,GCA_965140915.1,,GCA_965140925.1,"HiFi, Hifiasm Hi-C phasing","1,224,516,623","1,961",,DToL,,ZW,Y,gonochorous,ZW,female heterogametic,No,,,,,,,,,,,,Y,,Z_100% | W_100%,Chromosome,1/25/23,United Kingdom,"PacBio,Arima2",63,40
Birds,GalloAnserformes,Anseriformes,Anatidae,Branta canadensis,Canada goose,8853,,bBraCan1,Has Z only,M,GCA_965231335.1,,,"HiFi, Hifiasm solo","1,311,882,472","1,144",,DToL,,ZZ,N,gonochorous,ZW,female heterogametic,No,,,,,,,,,,,,Y,,39_82%,Chromosome,9/6/22,United Kingdom,"PacBio,Arima2",42,40
Birds,GalloAnserformes,Anseriformes,Anatidae,Bucephala clangula,common goldeneye,107022,,bBucCla1,Has Z only,M,GCA_964059595.1,,,"HiFi, Hifiasm solo","1,190,938,797",992,,DToL,,ZZ,N,gonochorous,ZW,female heterogametic,No,,,,,,,,,,,,Y,,no halfdeep,Chromosome,4/20/22,United Kingdom,"PacBio,Arima2",45,40
Birds,GalloAnserformes,Anseriformes,Anatidae,Clangula hyemalis,long-tailed duck,197941,,bClaHye2,Has Z only,M,GCA_963989345.1,,,"HiFi, Hifiasm solo","1,206,104,048",816,,DToL,,ZZ,N,gonochorous,ZW,female heterogametic,No,,,,,,,,,,,,Y,,29_64.2% | 28_51.1%,Chromosome,1/6/22,United Kingdom,"PacBio,Arima2",43,41
Birds,GalloAnserformes,Anseriformes,Anatidae,Cygnus columbianus,tundra swan,110926,,bCygCol1,Has Z and W,F,GCA_965151615.1,,,"HiFi, Hifiasm solo","1,293,521,421","1,142",,DToL,,ZW,Y,gonochorous,ZW,female heterogametic,No,,,,,,,,,,,,Y,,Z_99.9% | W_99.6% | 33_81.5%,Chromosome,2/16/22,United Kingdom,"PacBio,Arima2",52,41
Birds,GalloAnserformes,Anseriformes,Anatidae,Mergus octosetaceus,Brazilian merganser,1570318,,bMerOct1,Has Z and W,F,GCA_036873955.1,,GCA_036850655.1,"HiFi, Hifiasm Hi-C phasing","1,245,791,205",896,,VGP,,ZW,Y,gonochorous,ZW,female heterogametic,No,,,,,,,,,,,,Y,,MT_100% | Z_99.9% | W_91.9% | 29_87.3% | 33_74.3% | 28_65.5%,Chromosome,4/18/22,"Brazil: Serra da Canastra National Park, Minas Gerais",PacBio Sequel II HiFi; Arima Hi-C v2,46.2,36
Birds,GalloAnserformes,Anseriformes,Anatidae,Netta rufina,red-crested pochard,30387,,bNetRuf1,Has Z and W,F,GCA_964035555.1,,,"HiFi, Hifiasm solo","1,166,978,622",855,,DToL,,ZW,Y,gonochorous,ZW,female heterogametic,No,,,,,,,,,,,,Y,,Z_100% | W_87.7% | 37_81.8% | 34_78.7% | 32_56.4%,Chromosome,4/26/22,United Kingdom,"PacBio,Arima2",30,42
Birds,GalloAnserformes,Galliformes,Phasianidae,Coturnix chinensis,king quail,46218,,bCotChi1,Has Z only,M,GCA_039878825.1,,GCA_039878515.1,"HiFi, Hifiasm Hi-C phasing","966,847,183",521,,VGP,,ZZ,N,gonochorous,ZW,female heterogametic,No,,,,,Y,Y,NA,,Coturnix_chinensis_dotPlot_kmers_v2.1.pdf,,,Y,,31_91.3% | 29_89.6% | 28_88.7% | 26_66.4% | 23_56.9%,,,,,,
Birds,GalloAnserformes,Galliformes,Phasianidae,Tetrao urogallus,Western capercaillie,100830,,bTetUro1.1,Has Z only,M,GCA_951394365.1,,,"HiFi, Hifiasm solo","1,013,184,029","1,291",,DToL,ERGA,ZZ,N,gonochorous,ZW,female heterogametic,No,,,,,,,,,,,,Y,,34_100% | 28_94.4%,Chromosome,6/10/21,United Kingdom,"PacBio,Arima2",23,39
Amphibians,Gymnophiona,Rhinatrematidae,Rhinatrematidae,Rhinatrema bivittatum,two-lined caecilian,194408,4,aRhiBiv1,No,UN,GCA_901001135.2,GCF_901001135.1,,"CLR II, FALCON unzip","5,319,222,779","4,900",,VGP,,UN,UN,gonochorous,UN,UN,No,,,,,,,,,,,,Y,,no halfdeep,Chromosome,,,"PacBio,Illumina,BioNano,Arima",43,19
Amphibians,Gymnophiona,Teresomata > (Dermophiidae & Typhlonectidae),Dermophiidae,Geotrypetes seraphini,Gaboon caecilian,260995,4,aGeoSer1,No,UN,GCA_902459505.2,GCF_902459505.1,,"CLR II, FALCON unzip","3,779,413,726",596,,VGP,,UN,UN,gonochorous,UN,UN,No,,,,,,,,,,,,Y,,no halfdeep,Chromosome,,,"PacBio,Illumina,BioNano,Dovetail",67,19
Amphibians,Gymnophiona,Teresomata > (Caeciliidae & Herpelidae),Siphonopidae,Microcaecilia unicolor,tiny cayenne caecilian,1415580,4,aMicUni1,No,UN,GCA_901765095.2,,,"CLR I, FALCON unzip","4,685,923,413","3,529",,VGP,,UN,UN,gonochorous,UN,UN,No,,,,,,,,,,,,Y,,no halfdeep,Chromosome,,,"PacBio,Illumina,BioNano,Arima",53,14
Invertebrates,Hemichordata,Enteropneusta,Harrimaniidae,Balanoglossus misakiensis,acorn worm,10224,4,ASM4095459v1,No,UN,GCA_040954625.2,,GCA_040954595.2,"HiFi, Hifiasm Hi-C phasing","329,678,253",320,,Individual,,NA,UN,gonochorous,UN,UN,UN,,,dioecious,,Y,N,,No outliers,Balanoglossus_misakiensis_dotPlot_kmers_v2.1.pdf,,,Y,,15_62.5% | 22_52.2%,,,,,,
Mammals,Laurasiatheria,Eulipotyphla (Soricidae),Soricidae,Sorex araneus,European shrew,42254,,mSorAra2,Has X only,F,GCA_027595985.1,GCF_027595985.1,,"HiFi, Hifiasm solo","2,405,993,548","1,492",,VGP,,XX,N,gonochorous,XY,male heterogametic,No,,Y,,,,,,,,,,Y,,no halfdeep,Chromosome,11/11/20,"Germany: Radolfzell, Max Planck Institute of Animal Behavior",PacBio Sequel II HiFi; Bionano Genomics DLS; Arima Hi-C v2,35.71,12
Mammals,Laurasiatheria,Carnivora (Caniformia),Mustelidae,Martes martes,European pine marten,29065,,mMarMar1,Has X and Y,M,GCA_963455335.1,,,"HiFi, Hifiasm solo","2,484,633,589","2,726",,ERGA,,XY,UN,gonochorous,XY,male heterogametic,No,N,Y,,,,,,,,,,Y,,X_94.7% | Y_65.5%,Chromosome,9/9/21,United Kingdom,"PacBio,Arima2",35,20
Mammals,Laurasiatheria,Cetartiodactyla (Ruminantia),Bovidae,Bos taurus,Brahman cow,9913,,UOA_Brahman_1,Has X only (create new assembly combo and move Y from pat),M,GCA_003369695.2,GCF_003369695.1,GCA_003369685.2,"RSII, TrioCanu","2,580,764,822","1,712",,Cattle,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,Y,Y,NA,,Bos_taurus_dotPlot_kmers_v2.1.pdf,Unsure where Y is on plot,,Y,,X_93.4%,Chromosome,,,PacBio Sequel; PacBio RSII; Illumina NextSeq,136,30
Mammals,Laurasiatheria,Chiroptera (Yinpterochiroptera),Rhinolophidae,Rhinolophus ferrumequinum,greater horseshoe bat,59479,4,mRhiFer1,Has X only,F,GCA_004115265.3,GCF_004115265.2,,"CLR I, FALCON unzip","2,075,768,562",289,,VGP,,XX,N,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,,no halfdeep,Chromosome,5/31/16,"United Kingdom: Woodchester Mansion, Gloucestershire",PacBio Sequel; 10X Genomics linked reads; Bionano Genomics 2 enzyme; Phase Genomics HiC,52.8,28
Mammals,Laurasiatheria,Chiroptera (Yangochiroptera),Phyllostomidae,Phyllostomus discolor,pale spear-nosed bat,89673,4,mPhyDis1,Has X and Y,M,GCA_004126475.3,GCF_004126475.2,,"CLR I, FALCON unzip","2,108,832,841",953,,VGP,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,,X_99.2%,Chromosome,10/25/16,"Germany:Munich, Collected from captive colony, LMU",PacBio Sequel; 10X Genomics linked reads; Bioanano Genomics 2 enzyme; Arima Genomics HiC,65.8,17
Mammals,Laurasiatheria,Carnivora (Feliformia),Felidae,Lynx canadensis,Canada lynx,61383,4,mLynCan1,Has X and Y,M,GCA_007474595.2,GCF_007474595.2,,"CLR I, FALCON unzip","2,407,810,255",894,,VGP,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,,Y_98.7% | X_93.4%,Chromosome,12/5/17,"USA: Aroostook County, Maine",PacBio Sequel I; 10X genome; Bionano Genomics; Arima Genomics Hi-C,72,20
Mammals,Laurasiatheria,Cetartiodactyla (Cetacea),Phocoenidae,Phocoena sinus,vaquita,42100,4,mPhoSin1,Has X only,F,GCA_008692025.1,GCF_008692025.1,,"CLR I, FALCON unzip","2,371,524,154",272,,VGP,Cetacean GP,XX,N,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,,no halfdeep,Chromosome,11/4/17,"Mexico: San Felipe, Baja California",PacBio Sequel I; Illumina NovaSeq; Arima Genomics Hi-C; Bionano Genomics DLE-1,67.26,22
Mammals,Laurasiatheria,Carnivora (Caniformia),Otariidae,Zalophus californianus,California sea lion,9704,,mZalCal1,Has X and Y,M,GCA_009762305.2,GCF_009762305.2,,"CLR I, FALCON unzip","2,409,685,272",230,,Individual,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,,MT_100% | X_92.5% | Y_57.7%,Chromosome,7/7/18,USA:California,PacBio Sequel I CLR; Illumina NovaSeq; Arima Genomics Hi-C; Bionano Genomics DLS,80.51,19
Mammals,Laurasiatheria,Carnivora (Caniformia),Mustelidae,Mustela erminea,stout,36723,,mMusErm1,Has X and Y,M,GCA_009829155.1,GCF_009829155.1,,"CLR I, FALCON unzip","2,445,217,270",293,,VGP,,XY,Y,gonochorous,XY,male heterogametic,No,N,,,,,,,,,,,Y,,X_92.3% | Y_83.5%,Chromosome,,New Zealand: Coromandel,PacBio Sequel; llumina NovaSeq; Arima Genomics Hi-C; Bionano Genomics DLS,62.86,23
Mammals,Laurasiatheria,Cetartiodactyla (Cetacea),Balaenopteridae,Balaenoptera musculus,blue whale,9771,,mBalMus1,Has X and Y,M,GCA_009873245.3,GCF_009873245.2,,"CLR I, FALCON unzip","2,374,868,943",973,,VGP,,XY,Y,gonochorous,XY,male heterogametic,No,N,,,,,,,,,,,Y,,X_91.8% | Y_57.4%,Chromosome,2016,Pacific Ocean: Santa Barbara,PacBio Sequel I; Illumina NovaSeq; 10X Genomics chromium; Dovetail Genomics HiC,51.16,23
Mammals,Laurasiatheria,Carnivora (Caniformia),Canidae,Canis lupus familiaris,German shepherd dog,9615,,mCanFam4,Has X only,F,GCA_011100685.1,GCF_011100685.1,,"CLR I, FALCON unzip","2,481,983,352","2,782",,Invidual,,XX,N,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,,no halfdeep,Chromosome,,,,100,39
Mammals,Laurasiatheria,Cetartiodactyla (Cetacea),Delphinidae,Tursiops truncatus,bottlenose dolphin,9739,,mTurTru1,Has X and Y,M,GCA_011762595.2,GCF_011762595.1,GCA_011762515.1,"CLR I, TrioCanu","2,378,522,213","1,036",,VGP,Cetacean GP,XY,Y,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,,Y_100% | X_99.9%,Chromosome,11/11/18,"USA: Baltimore, Maryland",PacBio Sequel I CLR; Illumina NovaSeq; Arima Genomics Hi-C; Bionano Genomics DLS,63.7,23
Mammals,Laurasiatheria,Chiroptera (Yangochiroptera),Vespertilionidae,Myotis myotis,greater mouse-eared bat,51298,,mMyoMyo1,(needs chr named),F,GCA_014108235.1,GCF_014108235.1,,"CLR I, DAmar","2,002,797,769",631,,Bat1K,,XX,N,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,,no halfdeep,Scaffold,2015,France: Limerzel,PacBio Sequel CLR; 10X Genomics chromium linked reads; Bionano Genomics; Phase Genomics HiC; PacBio Sequel IsoSeq,90.9,NA
Mammals,Laurasiatheria,Chiroptera (Yangochiroptera),Vespertilionidae,Pipistrellus kuhlii,Kuhl's pipistrelle,59472,,mPipKuh1,(needs chr named),M,GCA_014108245.1,GCF_014108245.1,,"CLR I, DAmar","1,775,688,541",596,,Bat1K,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,,no halfdeep,Scaffold,2017,Italy: Bergamo,PacBio Sequel CLR; 10X Genomics chromium linked reads; Bionano Genomics; Phase Genomics HiC; PacBio Sequel IsoSeq,80.8,NA
Mammals,Laurasiatheria,Chiroptera (Yangochiroptera),Molossidae,Molossus molossus,Pallas's mastiff bat,27622,,mMolMol1,(needs chr named),M,GCA_014108415.1,GCF_014108415.1,,"CLR I, DAmar","2,315,568,481",409,,Bat1K,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,,no halfdeep,Scaffold,2018,Panama: Gamboa,PacBio Sequel CLR; 10X Genomics chromium linked reads; Bionano Genomics DLE1; Arima Genomics Hi-C kit; PacBio Sequel IsoSeq,58.3,NA
Mammals,Laurasiatheria,Chiroptera (Yinpterochiroptera),Pteropodidae,Rousettus aegyptiacus,Egyptian fruit bat,9407,,mRouAeg1,(need chr named),M,GCA_014176215.1,GCF_014176215.1,,"CLR I, DAmar","1,893,602,072",271,,Bat1K,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,,no halfdeep,Scaffold,2017,USA: Berkeley (captive colony),PacBio Sequel CLR; 10X Genomics chromium linked reads; Bionano Genomics; Arima Genomics Hi-C kit; PacBio Sequel IsoSeq,64.6,NA
Mammals,Laurasiatheria,Perissodactyla (Rhinoceratidae),Rhinoceratidae,Diceros bicornis minor,Southern black rhinoceros,77932,4,mDicBic1,Has X only,F,GCA_020826845.1,GCF_020826845.1,GCA_020826835.1,"HiFi, Hifiasm Trio","3,005,519,209","1,290",,VGP,,XX,N,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,,no halfdeep,Chromosome,,USA,PacBio Sequel II HiFi; Bionano Genomics DLS; Illumina HiSeq; Arima Genomics Hi-C v2,30.57,42
Mammals,Laurasiatheria,Eulipotyphla (Soricidae),Soricidae,Suncus etruscus,Etruscan shrew,109475,4,mSunEtr1,Has X and Y,M,GCA_024139225.1,GCF_024139225.1,,"CLR II, FALCON unzip","2,471,666,657","1,154",,VGP,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,,X_97.7% | Y_93.6%,Chromosome,,"USA: Madison, Wisconsin",PacBio Sequel CLR; 10X linked reads; Bionano DLS; Arima Hi-C v1,142.65,22
Mammals,Laurasiatheria,Cetartiodactyla (Cetacea),Ziphiidae,Mesoplodon densirostris,Blainville's beaked whale,48708,,mMesDen1,Has X and Y,M,GCA_025265405.1,GCF_025265405.1,,"HiFi, Hifiasm solo","2,683,375,131",170,,Cetacean GP,,XY,Y,gonochorous,XY,male heterogametic,No,N,,,,,,,,,,,Y,,X_92.9% | Y_52.7%,Chromosome,1/11/11,"USA: Florida, Melbourne Beach",,43.5,22
Mammals,Laurasiatheria,Cetartiodactyla (Cetacea),Kogiidae,Kogia breviceps,pygmy sperm whale,27615,,mKogBre1,Has X only,F,GCA_026419965.1,GCF_026419965.1,GCA_026419985.1,"HiFi, Hifiasm Hi-C phasing","2,555,838,840",723,,Cetacean GP,,XX,N,gonochorous,XY,male heterogametic,No,,,,,Y,Y,NA,,Kogia_breviceps_dotPlot_kmers_v2.1.pdf,,,Y,,no halfdeep,Chromosome,8/24/17,"USA: La Jolla, CA",,23,21
Mammals,Laurasiatheria,Chiroptera (Yangochiroptera),Vespertilionidae,Eptesicus fuscus,big brown bat,29078,,mEptFus1,(needs sex chr named),M,GCA_027574615.1,GCF_027574615.1,,"CLR, DAmar assembler","2,008,057,866",123,,Bat1K,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,,no halfdeep,Chromosome,7/16/20,"USA: Silver Falls Park - Crosbyton, TX",PacBio Sequel II CLR; HiC; Illumina,95,25
Mammals,Laurasiatheria,Carnivora (Feliformia),Felidae,Neofelis nebulosa,clouded leopard,61452,,mNeoNeb1,Has X and Y,M,GCA_028018385.1,GCF_028018385.1,,"HiFi, Hifiasm solo","2,468,361,932",215,,RU-COVID19,,XY,Y,gonochorous,XY,male heterogametic,No,N,,,,,,,,,,,Y,,X_94.5%,Chromosome,11/13/19,USA: Smithsonian National Zoological Park,PacBio Sequel II HiFi; Bionano Genomics DLS; Arima Hi-C v2,32.2,20
Mammals,Laurasiatheria,Cetartiodactyla (Cetacea),Balaenopteridae,Eschrichtius robustus,gray whale,9764,,mEscRob2,Has X and Y,M,GCA_028021215.1,GCF_028021215.1,,"HiFi, Hifiasm solo","2,982,434,994",983,,Cetacean GP,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,,Y_97.4% | X_94.4%,Chromosome,3/18/16,"USA: North Pacific Ocean, near Crescent City, California",PacBio Sequel II HiFi; 3D-DNA Hi-C,29.61,23
Mammals,Laurasiatheria,Cetartiodactyla (Cetacea),Balaenopteridae,Balaenoptera ricei,Rice's whale,2746895,,mBalRic1,Has X only,F,GCA_028023285.1,GCF_028023285.1,GCA_028017805.1,"HiFi, Hifiasm Hi-C phasing","2,678,442,663","1,108",,Cetacean GP,,XX,N,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,,no halfdeep,Chromosome,11/2/06,"USA: Gulf of Mexico, Sandestin, Florida",PacBio Sequel II HiFi,30,22
Mammals,Laurasiatheria,Cetartiodactyla (Cetacea),Balaenidae,Eubalaena glacialis,North Atlantic right whale,27606,,mEubGla1,Has X and Y,M,GCA_028564815.2,GCF_028564815.1,GCA_028571275.1,"HiFi, Hifiasm Hi-C phasing","2,615,329,254",947,,Cetacean GP,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,Y,Y,NA,,Eubalaena_glacialis_dotPlot_kmers_v2.1.pdf,,,Y,,X_95.1%,Chromosome,3/8/20,"USA: Amelia Island, Florida",PacBio Sequel II HiFi; Bionano DLS; 3D DNA Hi-C,32,22
Mammals,Laurasiatheria,Pholidota,Manidae,Manis pentadactyla,Chinese pangolin,143292,4,mManPen7,Has X and Y,M,GCA_030020395.1,GCF_030020395.1,GCA_030020945.1,"HiFi, Hifiasm Hi-C phasing","2,840,181,150","1,045",,RU-COVID19,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,,Y_99% | X_95.5%,Chromosome,1/9/07,"Taiwan: Taipei Zoo, China",PacBio Sequel II HiFi; Dovetail OmniC,30.11,21
Mammals,Laurasiatheria,Cetartiodactyla (Hippopotamidae),Hippopotamidae,Hippopotamus amphibius,common hippopotamus,9833,4,mHipAmp2,Has X only,F,GCA_030028045.1,GCF_030028045.1,GCA_030028035.1,"HiFi, Hifiasm Hi-C phasing","2,538,242,855",356,,VGP,,XX,N,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,,no halfdeep,Chromosome,11/23/88,"USA: San Diego Zoo, San Diego",PacBio Sequel II HiFi; Arima Hi-C v2,33,18
Mammals,Laurasiatheria,Carnivora (Caniformia),Mustelidae,Mustela lutreola,European mink,9666,,mMusLut2,Has X and Y,M,GCA_030435805.1,GCF_030435805.1,,"HiFi, Hifiasm solo","2,586,285,479",65,,VGP,,XY,Y,gonochorous,XY,male heterogametic,No,N,,,,,,,,,,,Y,,X_93.6% | Y_93.2%,Chromosome,3/14/22,Germany,PacBio Sequel II HiFi; Dovetail OmniC,36.15,20
Mammals,Laurasiatheria,Cetartiodactyla (Tylopoda),Tylopoda,Camelus dromedarius,Dromedary camel,9838,4,mCamDro1,Has X and Y,M,GCA_036321535.1,GCF_036321535.1,GCA_036321565.1,"HiFi, Hifiasm Hi-C phasing","2,306,619,778",367,,VGP,RU-COVID19,XY,Y,gonochorous,XY,male heterogametic,No,,,,,Y,Y,NA,,Camelus_dromedarius_dotPlot_kmers_v2.1.pdf,,,Y,,X_100% | Y_86%,Chromosome,2/17/22,Qatar: Mr. Shabat bin Saqar Al-Muraikhi camel breeding farm,PacBio Sequel II HiFi; Dovetail OmniC,39.4,38
Mammals,Laurasiatheria,Chiroptera (Yangochiroptera),Emballonuridae,Saccopteryx bilineata,greater sac-winged bat,59482,,mSacBil1,"Has X (and no Y, but a male)",M,GCA_036850765.1,GCF_036850765.1,,"CLR I, FALCON unzip","2,612,326,447",714,,Bat1K,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,,X_98.3%,Chromosome,9/20/17,Suriname: Sabajo,PacBio Sequel; Illumina NovaSeq; Bionano Saphyr,70,13
Mammals,Laurasiatheria,Chiroptera (Yangochiroptera),Emballonuridae,Saccopteryx leptura,lesser sac-winged bat,249018,,mSacLep1,"Has X (and no Y, but a male)",M,GCA_036850995.1,GCF_036850995.1,,"CLR I, FALCON unzip","2,576,497,192",725,,Bat1K,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,,X_97.6%,Chromosome,3/18/19,Panama: Gamboa Approx,PacBio Sequel; Illumina NovaSeq; Bionano Saphyr,55,14
Mammals,Laurasiatheria,Cetartiodactyla (Cetacea),Delphinidae,Pseudorca crassidens,false killer whale,82174,,mPseCra1,Has X and Y,M,GCA_039906515.1,GCF_039906515.1,GCA_039906525.1,"HiFi, Hifiasm Hi-C phasing","2,674,608,476",562,,Cetacean GP,VGP,XY,Y,gonochorous,XY,male heterogametic,No,,,,,Y,Y,NA,,Pseudorca_crassidens_dotPlot_kmers_v2.1.pdf,,,Y,,X_98.6% | Y_97.4%,Chromosome,10/31/19,"USA: Kona, Hawai'i",PacBio Sequel II HiFi; Bionano Genomics DLS; Dovetail Omni-C,37.79,23
Mammals,Laurasiatheria,Cetartiodactyla (Ruminantia),Bovidae,Ovis canadensis,bighorn sheep,37174,5,mOviCan1,Has X and Y,M,GCA_042477335.2,GCF_042477335.2,,"HiFi, ONT, Hi-C, Verkko","2,974,267,070",44,,Ruminant T2T,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,N,,NA,Chromosome,,,,,28
Mammals,Laurasiatheria,Carnivora (Caniformia),Canidae,Canis lupus baileyi,Mexican gray wolf,143281,,mCanLup2,Has X and Y,M,GCA_048164855.1,GCF_048164855.1,GCA_048164845.1,"HiFi, HiFiasm Hi-C phasing","2,495,589,887",416,,Revive & Restore,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,Y,Y,NA,,Canis_lupus_baileyi_dotPlot_kmers_v2.1.pdf,,,Y,,X_99.4% | Y_94.4%,Chromosome,4/4/23,"USA: Eureka, Missouri",PacBio Revio HiFi; Arima Hi-C v2,35.4,40
Mammals,Laurasiatheria,Carnivora (Caniformia),Mustelidae,Lutra lutra,Eurasian otter,9657,4,mLutLut1,Has X and Y,M,GCA_902655055.2,GCF_902655055.1,,"CLR I, FALCON unzip","2,438,458,878",229,,Sanger 25G,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,,Y_95.6% | X_92.4%,Chromosome,,,"PacBio,Illumina,Hic",63,20
Mammals,Laurasiatheria,Cetartiodactyla (Ruminantia),Cervidae,Cervus elaphus,red deer,9860,,mCerEla1,Has X only,F,GCA_910594005.1,GCF_910594005.1,,"HiFi, Hifiasm solo","2,886,603,524",184,,DToL,,XX,N,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,,no halfdeep,Chromosome,2/14/20,United Kingdom,"PacBio,Illumina,Arima2",30,34
Mammals,Laurasiatheria,Carnivora (Caniformia),Mustelidae,Meles meles,European badger,9662,,mMelMel1,Has X and Y,M,GCA_922984935.2,GCF_922984935.1,GCA_922990625.1,"HiFi, Hifiasm Trio","2,738,694,574",639,,DToL,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,,X_97.7% | Y_90.3%,Chromosome,9/19/19,United Kingdom,,85,23
Mammals,Laurasiatheria,Cetartiodactyla (Cetacea),Delphinidae,Orcinus orca,killer whale,9733,,mOrcOrc1,Has X only,F,GCA_937001465.1,GCF_937001465.1,,"HiFi, Hifiasm solo","2,647,351,467",571,,DToL,Cetacean GP,XX,N,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,,no halfdeep,Chromosome,9/6/11,Netherlands,"PacBio,HiC",34,22
Mammals,Laurasiatheria,Cetartiodactyla (Cetacea),Delphinidae,Lagenorhynchus albirostris,white-beaked dolphin,27610,,mLagAlb1,Has X only,F,GCA_949774975.1,GCF_949774975.1,,"HiFi, Hifiasm solo","2,544,835,795","1,480",,DToL,Cetacean GP,XX,N,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,,no halfdeep,Chromosome,1/28/22,United Kingdom,"PacBio,Arima2",33,22
Mammals,Laurasiatheria,Cetartiodactyla (Cetacea),Iniidae,Delphinus delphis,saddleback dolphin,9728,,mDelDel1.1,Has X and Y,M,GCA_949987515.2,GCF_949987515.2,,"Hifi, Hifiasm solo","2,663,533,373","1,599",,DToL,,XY,Y,gonochorous,XY,male heterogametic,No,N,,,,,,,,,,,Y,,Y_95.6% | X_94.2%,Chromosome,12/22/21,United Kingdom,"PacBio,Arima2",29,23
